date,Albania,advanced,Argentina,Armenia,Australia,Austria,Burundi,Belgium,Bangladesh,Bulgaria,Bahrain,bosniaAndHerzegovina,Belarus,Belize,Bolivia,Brazil,Brunei,Botswana,centralAfricanRepublic,Canada,Switzerland,Chile,China,Colombia,costaRica,Cyprus,czechRepublic,Germany,Dominica,Denmark,dominicanRepublic,Algeria,emdeEAsia,emdeEMEA,Ecuador,Egypt,emdes,Spain,Estonia,Ethiopia,Finland,France,Gabon,UK,Georgia,Greece,Guatemala,highIncome,hongKong,Honduras,Croatia,Haiti,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyzstan,Korea,Kuwait,emdeLatAm,Lebanon,lowIncome,sriLanka,Lithuania,Luxembourg,Latvia,Morocco,Moldova,Maldives,Mexico,middleIncome,northMacdeonia,Myanmar,Mongolia,emdeMENA,Mauritius,Malawi,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,newZealand,Oman,Pakistan,Panama,Peru,Philippines,Poland,Portugal,Paraguay,Qatar,Romania,Russia,Rwanda,emdeSouthAsia,saudiArabia,Singapore,sierraLeone,elSalvador,emdeAfrica,Slovakia,Slovenia,Sweden,Seychelles,Syria,Thailand,Tajikistan,Tonga,Tunisia,Turkey,Taiwan,Tanzania,Uganda,Ukraine,Uruguay,US,Venezuela,Vietnam,World,Samoa,southAfrica,Zambia
1993-04,NA,NA,10.18408454,NA,2.91271,3.167047,NA,1.444071,NA,NA,NA,NA,NA,NA,NA,10.12403,NA,NA,NA,677.4776,5.035375,31.14664,2.709249,7.592458,3.228912,2.447853,1.58974,2.472831,NA,2.738029,NA,NA,3.347954,NA,NA,NA,NA,6.991711,4.00262,NA,3.164399,1189.194,NA,572.2594,NA,NA,NA,NA,NA,NA,0.716708,NA,5.268658,5.18755,5.775734,3.526385,4.001825,NA,706.4632,-0.420983,NA,3.789049,NA,NA,NA,2.824762,NA,NA,NA,NA,NA,1.014502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.157672,NA,NA,2081.124,9.162091,3.837348,NA,NA,NA,10.52721,4.821542,NA,8.575636,NA,NA,NA,NA,NA,4.553383,NA,9.516863,NA,NA,NA,335.0941,2.564189,5.737888,NA,NA,5.784642,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.609842,NA,NA,NA,NA,1.469018,NA
1993-05,NA,NA,10.03917904,NA,3.202548,3.353443,NA,1.558324,NA,NA,NA,NA,NA,NA,NA,15.39274,NA,NA,NA,684.5568,5.63023,33.46405,2.474904,8.205129,3.076076,2.782371,2.025417,2.691764,NA,2.606528,NA,NA,3.397098,NA,NA,NA,NA,6.839345,4.340669,NA,3.728769,1053.971,NA,574.178,NA,NA,NA,NA,NA,NA,0.613661,NA,4.756256,5.543288,5.799335,3.706859,5.390346,NA,599.0242,-0.393061,NA,3.926039,NA,NA,NA,2.831999,NA,NA,NA,NA,NA,1.11648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.341894,NA,NA,2040.772,9.614967,4.379947,NA,NA,NA,11.42998,4.194964,NA,9.174386,NA,NA,NA,NA,NA,4.354621,NA,9.954778,NA,NA,NA,616.3922,2.482578,5.586832,NA,NA,6.354342,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.684383,NA,NA,NA,NA,1.810862,NA
1993-06,NA,NA,9.041187903,NA,3.099297,3.225368,NA,1.415943,NA,NA,NA,NA,NA,NA,NA,11.08134,NA,NA,NA,644.8435,5.188585,30.5338,2.750658,6.412094,2.925645,2.95396,2.113058,2.54723,NA,2.197852,NA,NA,3.666637,NA,NA,NA,NA,6.859368,3.588876,NA,3.757625,1020.514,NA,546.1054,NA,NA,NA,NA,NA,NA,0.941305,NA,4.934917,5.05181,5.481817,3.631402,4.481081,NA,670.5309,-0.200392,NA,4.151992,NA,NA,NA,2.613446,NA,NA,NA,NA,NA,1.101946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.513334,NA,NA,2005.586,9.826671,4.160993,NA,NA,NA,10.69333,4.345681,NA,8.859773,NA,14.05705,NA,2.095884,NA,4.071154,NA,9.783652,NA,NA,NA,477.8824,2.382234,5.957199,NA,NA,6.577418,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.569963,NA,NA,NA,NA,1.192527,NA
1993-07,NA,NA,9.644139166,NA,3.067313,3.241075,NA,1.423624,NA,NA,NA,NA,NA,NA,NA,10.18387,NA,NA,NA,650.348,5.193757,32.15296,2.284995,6.742097,2.786214,2.256474,2.295639,2.988837,NA,3.357198,NA,NA,3.551204,NA,NA,NA,NA,7.335497,5.083483,NA,3.245193,682.4951,NA,538.5821,NA,NA,NA,NA,NA,NA,1.421581,NA,5.239619,5.026484,5.703765,3.919888,5.279903,NA,469.0597,-0.246622,NA,4.261064,NA,NA,NA,2.649477,NA,NA,NA,NA,NA,1.585227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.97197,NA,NA,2126.198,10.13033,4.07944,NA,NA,NA,11.15424,3.671004,NA,9.706589,NA,NA,NA,NA,NA,4.238932,NA,10.20745,NA,NA,NA,771.1613,2.365068,6.774006,NA,NA,6.290268,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.589827,NA,NA,NA,NA,1.086512,NA
1993-08,NA,NA,11.38847011,NA,3.110804,3.325477,NA,1.316746,NA,NA,NA,NA,NA,NA,NA,11.88592,NA,NA,NA,603.2951,5.577191,32.98218,2.332433,8.703929,2.76323,2.64273,3.154241,3.960355,NA,2.79755,NA,NA,3.80347,NA,NA,NA,NA,7.298013,5.306327,NA,3.032789,917.673,NA,566.0431,NA,NA,NA,NA,NA,NA,1.482546,NA,5.664951,5.473758,5.955238,3.489141,4.655183,NA,489.9303,-0.302529,NA,4.574502,NA,NA,NA,2.728685,NA,NA,NA,NA,NA,1.711678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.931228,NA,NA,2714.413,10.18206,4.213641,NA,NA,NA,10.43014,3.475197,NA,9.494575,NA,NA,NA,NA,NA,4.335923,NA,10.19013,NA,NA,NA,991.3884,2.457933,6.486591,NA,NA,6.608767,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.622423,NA,NA,NA,NA,1.035432,NA
1993-09,NA,NA,9.525279612,NA,3.329965,3.35295,NA,1.269836,NA,NA,NA,NA,NA,NA,NA,11.43994,NA,NA,NA,625.137,5.386508,31.042,2.176924,7.52213,2.879892,1.751262,2.892823,3.227526,NA,2.65338,NA,NA,3.693225,NA,NA,NA,NA,6.802927,5.037199,NA,2.649194,758.725,NA,531.7139,NA,NA,NA,NA,NA,NA,0.730264,NA,5.288167,4.851265,6.004724,3.393754,4.006399,NA,535.0047,-0.166526,NA,4.604488,NA,NA,NA,2.685821,NA,NA,NA,NA,NA,1.572993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.900468,NA,NA,2616.843,9.611331,4.384834,NA,NA,NA,9.297262,3.388373,NA,9.179816,NA,18.41293,NA,3.278638,NA,4.505348,NA,9.731656,NA,NA,NA,1319.48,2.563367,5.846873,NA,NA,6.217686,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.584582,NA,NA,NA,NA,0.994691,NA
1993-10,NA,NA,9.924586213,NA,3.265421,3.424683,NA,1.188533,NA,NA,NA,NA,NA,NA,NA,14.43713,NA,NA,NA,786.4446,5.671345,32.57236,2.346816,6.366931,3.182588,3.287134,3.089189,3.081159,NA,2.424645,NA,NA,3.785819,NA,NA,NA,NA,7.172494,5.062428,NA,3.022278,691.3124,NA,547.4688,NA,NA,NA,NA,NA,NA,1.233416,NA,5.773944,4.990817,6.307766,3.441622,4.711654,NA,619.6114,-0.209339,NA,4.826768,NA,NA,NA,2.813195,NA,NA,NA,NA,NA,1.905982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.058432,NA,NA,2675.215,10.20979,4.631059,NA,NA,NA,11.27941,3.348266,NA,9.611998,NA,NA,NA,NA,NA,4.840349,NA,10.14636,NA,NA,NA,1361.841,2.379787,5.674605,NA,NA,6.576896,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.550238,NA,NA,NA,NA,1.274754,NA
1993-11,NA,NA,9.130739925,NA,3.032465,3.521728,NA,1.212046,NA,NA,NA,NA,NA,NA,NA,15.7456,NA,NA,NA,722.3324,5.345363,31.21711,2.416203,6.700986,3.144251,4.210495,3.115728,3.032266,NA,2.181769,NA,NA,3.896021,NA,NA,NA,NA,6.648092,4.315888,NA,2.873021,471.5269,NA,559.5095,NA,NA,NA,NA,NA,NA,2.392772,NA,6.027489,5.023061,6.524634,3.387774,4.044789,NA,593.8963,-0.158959,NA,4.574654,NA,NA,NA,2.953195,NA,NA,NA,NA,NA,1.606374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.929055,NA,NA,2606.592,9.548464,3.82423,NA,NA,NA,9.731313,3.311926,NA,9.124758,NA,NA,NA,NA,NA,4.99707,NA,10.47837,NA,NA,NA,1135.177,2.32367,5.416667,NA,NA,5.657511,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.507599,NA,NA,NA,NA,1.05785,NA
1993-12,1.373244,NA,10.02938084,NA,2.9265,3.741105,NA,1.184244,NA,2.393351,NA,NA,NA,NA,NA,14.35096,NA,NA,NA,784.6489,5.469215,27.44011,2.270604,6.766541,2.956981,5.87083,2.601309,2.994887,NA,2.618885,NA,NA,4.118853,NA,NA,NA,NA,6.507347,4.042135,NA,3.196608,489.4596,NA,544.9728,NA,NA,NA,NA,NA,NA,1.642243,NA,4.487468,4.990502,6.589857,3.059955,3.925708,NA,600.9213,0.067916,NA,4.721998,NA,NA,NA,2.786258,NA,NA,NA,NA,NA,1.589437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.950808,NA,NA,2456.517,9.56758,3.865173,NA,NA,NA,9.338813,3.728264,NA,8.915451,NA,18.04102,NA,2.782467,NA,5.277329,NA,10.21611,NA,NA,NA,827.4552,1.996785,5.23866,NA,NA,6.131368,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.500897,NA,NA,NA,NA,1.302967,NA
1994-01,5.120285,NA,10.42509875,NA,3.139693,4.191871,NA,1.307926,NA,1.553522,NA,NA,NA,NA,NA,17.47909,NA,NA,NA,771.3791,5.208522,31.70541,2.927841,8.888703,3.502977,2.873379,5.340635,3.363914,NA,2.52717,NA,NA,4.911471,NA,NA,NA,NA,7.423291,3.474729,NA,4.244277,580.8363,NA,548.5914,NA,NA,NA,NA,NA,NA,3.552324,NA,6.953153,5.229758,7.39586,3.005264,4.867841,NA,814.7414,0.059471,NA,4.631577,NA,NA,NA,2.667676,NA,NA,NA,NA,NA,1.279216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.187301,NA,1.734977,2322.314,10.10468,4.687589,NA,NA,NA,10.1554,3.369724,NA,9.033692,NA,NA,NA,NA,NA,5.982488,3.392941,10.46842,NA,NA,NA,968.9571,2.350796,5.329345,NA,NA,6.214594,NA,NA,1.525586,NA,NA,NA,NA,NA,NA,1.544005,NA,NA,NA,NA,1.731304,NA
1994-02,4.607496,NA,9.966926473,NA,3.211229,4.07948,NA,1.324112,NA,1.378264,NA,NA,NA,NA,NA,15.84536,NA,NA,NA,789.3882,4.710817,35.89347,3.309116,8.572804,3.011264,2.414207,3.873675,3.005154,NA,2.564166,NA,NA,5.094042,NA,NA,NA,NA,6.436704,4.015248,NA,5.632866,630.6397,NA,595.4709,NA,NA,NA,NA,NA,NA,1.84723,NA,7.075988,5.072259,8.975552,2.804701,5.476399,NA,677.9483,0.067425,NA,4.614823,NA,NA,NA,2.878429,NA,NA,NA,NA,NA,1.544471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.121108,NA,1.463677,2359.157,9.509111,4.698783,NA,NA,NA,10.37806,4.020195,NA,8.52405,NA,NA,NA,NA,NA,7.35155,2.965443,11.01061,NA,NA,NA,877.9076,2.334815,5.247919,NA,NA,6.443185,NA,NA,1.678519,NA,NA,NA,NA,NA,NA,1.527302,NA,NA,NA,NA,1.401039,NA
1994-03,3.504204,NA,9.492393177,NA,2.95951,3.856185,NA,1.331021,NA,1.576932,NA,NA,NA,NA,NA,16.61553,NA,NA,NA,611.1628,5.34756,26.56027,3.278563,7.396764,3.035668,2.70986,4.080891,2.709896,NA,2.606917,NA,NA,5.03232,NA,NA,NA,NA,6.279017,3.401252,NA,4.221987,619.5407,NA,554.5316,NA,NA,NA,NA,NA,NA,2.309334,NA,6.064093,5.183093,8.380826,3.067896,5.81774,NA,729.6759,0.294846,NA,4.748742,NA,NA,NA,2.608473,NA,NA,NA,NA,NA,1.492042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.042824,NA,1.588886,2514.737,8.885609,4.269609,NA,NA,NA,9.880358,4.332652,NA,7.804481,NA,17.04507,NA,1.915741,NA,6.870103,2.863205,10.2259,NA,NA,NA,1186.22,2.159689,4.912622,NA,NA,6.11664,NA,NA,1.949148,NA,NA,NA,NA,NA,NA,1.503523,NA,NA,NA,NA,1.363857,NA
1994-04,2.931302,NA,9.30434349,NA,3.045964,4.01265,NA,1.361119,NA,2.367097,NA,NA,NA,NA,NA,16.72199,NA,NA,NA,585.1184,5.387371,31.49187,3.221827,8.269841,2.875147,2.44186,4.508711,3.046868,NA,2.741341,NA,NA,4.769322,NA,NA,NA,NA,5.82123,3.508697,NA,4.20606,902.5827,NA,614.5136,NA,NA,NA,NA,NA,NA,1.891379,NA,5.885096,4.866642,9.015581,2.935517,4.974817,NA,789.4441,0.71471,NA,4.913963,NA,NA,NA,2.613444,NA,NA,NA,NA,NA,1.335999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.943584,NA,1.507382,2673.667,8.639107,5.30976,NA,NA,NA,10.26833,4.325098,NA,8.405216,NA,NA,NA,NA,NA,7.011816,2.204318,9.088378,NA,NA,NA,1437.082,2.2369,4.97898,NA,NA,6.534532,NA,NA,1.725895,NA,NA,NA,NA,NA,NA,1.517204,NA,NA,NA,NA,1.261895,NA
1994-05,3.844022,NA,9.590003099,NA,2.889368,3.998083,NA,1.366792,NA,2.868196,NA,NA,NA,NA,NA,16.20705,NA,NA,NA,589.9376,5.539296,27.81998,3.447152,7.621308,2.769732,2.462897,4.045829,2.820345,NA,2.455032,NA,NA,4.912583,NA,NA,NA,NA,6.145648,3.380223,NA,3.88016,742.9251,NA,628.6836,NA,NA,NA,NA,NA,NA,2.637824,NA,5.640451,4.346293,10.03002,2.989462,3.808309,NA,703.8824,0.734942,NA,4.819245,NA,NA,NA,2.577247,NA,NA,NA,NA,NA,2.476287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.474211,NA,1.73144,2721.276,9.296255,4.567256,NA,NA,NA,12.88959,4.077535,NA,6.939416,NA,NA,NA,NA,NA,7.678799,5.294406,9.591477,NA,NA,NA,1500.964,2.489364,5.148066,NA,NA,6.491639,NA,NA,1.879883,NA,NA,NA,NA,NA,NA,1.43245,NA,NA,NA,NA,1.122175,NA
1994-06,3.785723,NA,9.245661835,NA,2.958146,4.026993,NA,1.339524,NA,3.003047,NA,NA,NA,NA,NA,17.73763,NA,NA,NA,672.2647,5.811601,30.00504,3.363627,6.53654,2.620358,4.933502,4.042382,2.870122,NA,2.479287,NA,NA,4.727639,NA,NA,NA,NA,5.437531,3.386491,NA,4.779815,876.1451,NA,746.3694,NA,NA,NA,NA,NA,NA,1.937343,NA,5.208025,4.694441,10.12108,3.020223,3.605277,NA,858.9464,1.043987,NA,4.872696,NA,NA,NA,2.688022,NA,NA,NA,NA,NA,1.982747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.979868,NA,1.40057,2769.742,8.455923,4.15299,NA,NA,NA,13.94688,3.772784,NA,6.717637,NA,21.47711,NA,2.467813,NA,7.588616,3.804974,9.438646,NA,NA,NA,1692.28,2.578814,5.456933,NA,NA,6.093931,NA,NA,1.693392,NA,NA,NA,NA,NA,NA,1.415485,NA,NA,NA,NA,1.137806,NA
1994-07,3.932969,NA,10.5760583,NA,2.973593,4.095457,NA,1.326215,NA,1.930128,NA,NA,NA,NA,NA,18.50901,NA,NA,NA,781.1505,6.443357,32.15922,3.778018,7.24331,2.405512,4.063244,4.267387,2.839788,NA,2.845209,NA,NA,4.937781,NA,NA,NA,NA,5.835009,3.461548,NA,4.890775,709.5242,NA,729.2576,NA,NA,NA,NA,NA,NA,2.082228,NA,4.935374,4.47247,10.10636,3.104266,3.367419,NA,693.7467,1.430401,NA,5.110761,NA,NA,NA,2.589166,NA,NA,NA,NA,NA,2.077445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.565258,NA,2.326344,2878.537,7.881569,4.316612,NA,NA,NA,14.45115,4.516244,NA,7.087679,NA,NA,NA,NA,NA,7.708891,5.323725,9.389416,NA,NA,NA,2617.23,3.073741,5.57718,NA,NA,6.533688,NA,NA,1.728136,NA,NA,NA,NA,NA,NA,1.428092,NA,NA,NA,NA,1.181136,NA
1994-08,3.66516,NA,8.865673451,NA,2.624637,3.992457,NA,1.300172,NA,1.448932,NA,NA,NA,NA,NA,15.94752,NA,NA,NA,791.5468,5.511009,28.65123,3.732022,7.932449,2.351772,3.069566,4.113437,2.734084,NA,2.347633,NA,NA,4.745719,NA,NA,NA,NA,5.337574,3.472509,NA,4.603142,626.5038,NA,757.4473,NA,NA,NA,NA,NA,NA,1.833403,NA,4.022858,4.505504,9.159831,2.906315,3.102606,NA,642.1537,1.301084,NA,4.563807,NA,NA,NA,2.443112,NA,NA,NA,NA,NA,2.025379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.009142,NA,1.334696,2637.633,8.138107,3.652172,NA,NA,NA,13.42486,4.47637,NA,6.942906,NA,NA,NA,NA,NA,7.047923,4.261896,8.926221,NA,NA,NA,2740.218,2.88337,5.448875,NA,NA,6.149749,NA,NA,2.21796,NA,NA,NA,NA,NA,NA,1.341818,NA,NA,NA,NA,1.0786,NA
1994-09,3.885456,NA,9.619464158,NA,2.696379,3.850003,NA,1.327492,NA,2.388733,NA,NA,NA,NA,NA,15.6718,NA,NA,NA,889.2,5.920127,29.52718,4.406504,6.887145,2.347509,2.410306,3.763423,2.759489,NA,2.39828,NA,NA,5.045235,NA,NA,NA,NA,5.167184,3.173258,NA,4.875278,671.3825,NA,781.0464,NA,NA,NA,NA,NA,NA,2.470918,NA,5.314344,4.639807,9.392498,2.855006,3.160189,NA,651.4495,1.39694,NA,4.755015,NA,NA,NA,2.448338,NA,NA,NA,NA,NA,1.651816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.828097,NA,1.619659,2642.334,8.855217,3.343705,NA,NA,NA,13.93141,4.108843,NA,7.02244,NA,12.01031,NA,1.444399,NA,7.56678,5.373777,9.114222,NA,NA,NA,3299.758,3.201424,5.230278,NA,NA,6.270654,NA,NA,2.223223,NA,NA,NA,NA,NA,NA,1.374721,NA,NA,NA,NA,1.291023,NA
1994-10,3.929042,NA,9.416720794,NA,2.663728,3.931978,NA,1.364129,NA,2.966717,NA,NA,NA,NA,NA,14.04419,NA,NA,NA,854.3981,5.746629,34.25261,4.620353,7.343338,2.738502,4.349081,4.379639,2.850669,NA,2.502165,NA,NA,5.075504,NA,NA,NA,NA,5.514839,3.271429,NA,5.483841,594.3528,NA,748.7395,NA,NA,NA,NA,NA,NA,2.581105,NA,5.54662,4.373838,9.067447,2.758907,2.481276,NA,639.0481,1.574207,NA,4.857919,NA,NA,NA,2.578361,NA,NA,NA,NA,NA,3.426845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.817933,NA,1.441586,2870.492,8.37638,3.245871,NA,NA,NA,13.96859,4.012095,NA,7.113153,NA,NA,NA,NA,NA,7.524938,3.842848,9.333305,NA,NA,NA,3465.483,3.275916,5.132089,NA,NA,6.222212,NA,NA,2.291496,NA,NA,NA,NA,NA,NA,1.420393,NA,NA,NA,NA,1.375211,NA
1994-11,4.212353,NA,9.299903306,NA,2.432283,3.602514,NA,1.199124,NA,2.879433,NA,NA,NA,NA,NA,10.564,NA,NA,NA,773.9298,5.823499,33.51423,5.047145,6.275103,2.325401,4.217065,4.004179,2.669469,NA,2.162487,NA,NA,5.184704,NA,NA,NA,NA,5.311135,3.127479,NA,4.925573,528.3663,NA,761.7029,NA,NA,NA,NA,NA,NA,2.051779,NA,5.202075,4.780831,9.779892,2.545073,2.89579,NA,548.0321,1.902381,NA,4.765895,NA,NA,NA,2.507889,NA,NA,NA,NA,NA,1.893247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.64542,NA,1.24862,2725.098,9.186275,2.818203,NA,NA,NA,12.56801,3.851959,NA,6.504853,NA,NA,NA,NA,NA,7.724196,3.649204,9.20887,NA,NA,NA,3497.706,3.210506,4.893023,NA,NA,5.951464,NA,NA,2.704713,NA,NA,NA,NA,NA,NA,1.260938,NA,NA,NA,NA,1.396958,NA
1994-12,4.287266,NA,8.758689135,NA,2.449437,3.000667,NA,1.22444,NA,4.700449,NA,NA,NA,NA,NA,9.640036,NA,NA,NA,694.9663,6.670197,35.62388,5.212764,7.176505,2.465999,6.899394,4.003972,2.358119,NA,2.456752,NA,NA,4.905787,NA,NA,NA,NA,4.767841,2.866766,NA,3.628502,589.5733,NA,731.4296,NA,NA,NA,NA,NA,NA,2.230627,NA,5.035413,4.367206,9.242811,2.458574,2.464046,NA,743.3159,2.068926,NA,4.866605,NA,NA,NA,2.474748,NA,NA,NA,NA,NA,2.121262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.445873,NA,2.419331,2765.761,7.481349,3.369698,NA,NA,NA,12.84029,3.730479,NA,6.369197,NA,9.72174,NA,1.412303,NA,7.740958,3.855014,9.163503,NA,NA,NA,3625.176,3.169468,4.18188,NA,NA,5.700832,NA,NA,2.336845,NA,NA,NA,NA,NA,NA,1.286324,NA,NA,NA,NA,1.484328,NA
1995-01,4.214152,NA,8.465048049,NA,2.347625,4.01599,NA,1.136149,NA,2.909557,NA,NA,NA,NA,NA,10.02136,NA,NA,NA,749.2951,5.961575,33.15338,5.723885,9.680991,2.316345,3.234661,3.80663,2.589785,NA,2.381345,NA,NA,5.084104,NA,NA,NA,NA,4.730687,2.979302,NA,5.050797,594.2876,NA,699.8163,NA,NA,NA,NA,NA,NA,2.246749,NA,6.440443,4.30107,9.611032,2.580212,3.296365,NA,784.9285,1.97435,NA,4.910881,NA,NA,NA,2.875786,NA,NA,NA,NA,NA,1.48743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.622342,NA,1.972577,2649.108,8.007026,3.584373,NA,NA,NA,11.51498,3.709755,NA,6.188473,1478.225,NA,22.37845,NA,NA,8.031763,3.597355,9.75675,NA,NA,NA,3397.478,2.998532,4.955532,NA,NA,5.731413,NA,NA,2.15107,NA,NA,NA,NA,NA,NA,1.294354,NA,NA,NA,NA,2.234363,NA
1995-02,4.118609,NA,7.713258901,NA,2.502493,3.905122,NA,1.152162,NA,2.780457,NA,NA,NA,NA,NA,8.37998,NA,NA,NA,790.078,5.052048,30.46908,5.664474,8.712891,2.387681,2.771991,3.958381,2.350053,NA,2.294011,NA,NA,4.942531,NA,NA,NA,NA,4.312144,3.050005,NA,4.876659,723.3835,NA,701.863,NA,NA,NA,NA,NA,NA,2.267581,NA,5.374836,3.864488,9.114956,2.619855,2.346164,NA,635.8884,1.707052,NA,4.727666,NA,NA,NA,2.459555,NA,NA,NA,NA,NA,1.369207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.407227,NA,2.091444,2616.301,8.338068,3.431504,NA,NA,NA,11.63857,3.808736,NA,6.133215,1208.235,NA,17.56586,NA,NA,7.797135,4.006745,8.87931,NA,NA,NA,3664.643,3.16279,4.797803,NA,NA,5.478115,NA,NA,3.056672,NA,NA,NA,NA,NA,NA,1.409391,NA,NA,NA,NA,1.912753,NA
1995-03,4.59408,NA,6.428929526,NA,2.662005,3.835992,NA,1.153153,NA,3.17184,NA,NA,NA,NA,NA,7.08833,NA,NA,NA,734.8961,6.135657,31.84217,5.576356,7.974373,2.362051,2.816454,4.070271,2.17846,NA,2.645101,NA,NA,4.830752,NA,NA,NA,NA,3.428513,2.712921,NA,4.679122,732.3502,NA,700.2742,NA,NA,NA,NA,NA,NA,2.095098,NA,4.606127,4.126959,8.856876,2.316011,2.124349,NA,687.4847,2.129132,NA,5.013193,NA,NA,NA,2.357216,NA,NA,NA,NA,NA,1.234557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.418871,NA,1.611006,2987.131,8.688099,3.332665,NA,NA,NA,10.0938,3.200209,NA,5.918116,1156.067,6.585515,14.24749,1.346168,NA,7.776927,4.215945,8.671457,NA,NA,NA,3607.234,3.23406,4.657102,NA,NA,5.118756,NA,NA,2.328499,NA,NA,NA,NA,NA,NA,1.486909,NA,NA,NA,NA,1.97899,NA
1995-04,4.595301,NA,7.595656161,NA,2.799808,4.326541,NA,1.367033,NA,3.593397,NA,NA,NA,NA,NA,7.736665,NA,NA,NA,720.1846,6.822197,38.46284,5.777873,9.248433,2.807539,3.176478,4.172618,2.454395,NA,3.115528,NA,NA,5.085452,NA,NA,NA,NA,3.722525,3.125278,NA,4.475562,1021.531,NA,747.7071,NA,NA,NA,NA,NA,NA,2.588827,NA,5.028601,4.1882,9.728263,2.497151,2.847595,NA,725.0682,2.006436,NA,5.238082,NA,NA,NA,2.476226,NA,NA,NA,NA,NA,1.401521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.375995,NA,2.2397,3191.161,8.618148,3.421336,NA,NA,NA,11.71329,3.243262,NA,5.678765,1436.406,NA,15.78515,NA,NA,8.086185,3.644962,8.996975,NA,NA,NA,3733.381,3.527877,5.140455,NA,NA,6.177346,NA,NA,2.440853,NA,NA,NA,NA,NA,NA,1.550483,NA,NA,NA,NA,1.811905,NA
1995-05,3.770959,NA,6.658857168,NA,2.447651,4.006616,NA,1.306623,NA,3.693843,NA,NA,NA,NA,NA,7.075297,NA,NA,NA,703.2823,5.414442,33.84201,5.539775,7.094975,2.509124,2.34119,4.271264,2.310465,NA,2.259858,NA,NA,4.816997,NA,NA,NA,NA,3.3417,2.729712,NA,4.285916,773.2739,NA,727.514,NA,NA,NA,NA,NA,NA,2.458194,NA,5.141137,4.062249,8.300919,2.479246,2.568852,NA,579.2426,1.93215,NA,5.348662,NA,NA,NA,2.385874,NA,NA,NA,NA,NA,1.322098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.108595,NA,1.592458,2819.233,6.731604,2.928495,NA,NA,NA,10.33328,3.354357,NA,5.488987,1532.038,NA,12.87278,NA,NA,7.008664,4.522328,8.576469,NA,NA,NA,3702.177,3.272527,4.988078,NA,NA,5.368355,NA,NA,2.397094,NA,NA,NA,NA,NA,NA,1.515045,NA,NA,NA,NA,1.892909,NA
