date,advanced,Argentina,Armenia,antiguaAndBarbuda,Australia,Austria,Burundi,Belgium,Bulgaria,Bahrain,Bahamas,Belize,Bolivia,Brazil,centralAfricanRepublic,Cada,Switzerland,Chile,China,Cote,Cameroon,DRC,Colombia,costaRica,Cyprus,czechRepublic,Germany,Dominica,Denmark,dominicanRepublic,Algeria,emdeEAP,emdeECA,Ecuador,Egypt,EMDE,Spain,Finland,Fiji,France,Gabon,UK,Georgia,Ghana,Gambia,equatorialGuinea,Greece,Greda,Guyana,highIncome,hongKong,Croatia,Hungary,Indonesia,India,Ireland,Iran,Iceland,Israel,Italy,Japan,stKitts,Korea,Kuwait,emdeLatAm,stLucia,lowIncome,Lesotho,Luxembourg,Latvia,Morocco,Moldova,Mexico,middleIncome,northMacedonia,Malta,emdeMENA,Malawi,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,newZealand,Pakistan,Pama,Peru,Philippines,papuaNewGuinea,Poland,Portugal,Paraguay,Romania,Russia,emdeSouthAsia,saudiArabia,Singapore,solomonIslands,sierraLeone,emdeSSA,Slovakia,Sweden,Togo,Thailand,trinidadAndTobago,Tunisia,Turkey,Taiwan,Uganda,Ukraine,Uruguay,US,stVincent,Venezuela,Vietnam,World,Samoa,southAfrica,Zambia
2010-06,100.2097,102.1987,104.6383,104.3173,96.06129,98.42929,104.4918,97.66387,97.78975,103.6655,100.4045,103.4296,101.5197,100.7731,96.21039,101.0946,98.10287,97.74986,101.9031,96.5146,96.28327,104.7762,101.4801,100.431,97.64901,96.375,97.3606,102.1693,98.06271,101.7369,104.7284,101.8143,99.99354,102.2848,101.3731,101.1857,97.89378,97.38723,99.2103,97.73453,97.45972,100.9141,97.36532,104.8332,99.97226,96.53797,98.53415,103.1971,102.627,100.1857,103.1651,99.83026,96.71337,101.7742,100.8177,96.56831,100.2503,99.79801,100.7439,97.55987,99.63393,102.733,97.89498,102.0841,100.8832,102.178,101.7248,99.52642,98.12079,98.25291,98.46997,102.1056,100.5393,101.3256,98.92521,96.40585,101.903,103.5255,101.4924,103.4654,102.0403,97.89236,98.83783,99.7346,101.6462,101.3595,102.5309,100.1594,100.5744,95.70115,98.46399,101.7484,96.27728,101.7342,100.8971,103.3421,99.56698,103.7359,105.7577,101.1656,98.71641,97.32866,95.19824,101.0813,105.3022,100.976,100.1118,100.7194,98.82558,103.3987,100.3395,103.1103,103.9398,100.9938,103.3474,100.5292,101.0371,99.74381,97.336
2010-07,100.27,101.7576,103.1358,101.641,97.0281,99.12706,102.721,98.86543,99.1282,101.4146,99.9299,101.4537,99.91229,100.8653,98.75685,100.0127,100.8943,97.9014,100.8156,98.14578,98.13781,102.2956,102.8665,101.3802,98.93344,99.80318,98.59321,101.1022,99.06013,100.2821,101.8093,100.9124,99.98601,100.7993,101.0242,100.6533,99.04356,98.40811,99.91119,98.88458,98.05034,101.3145,95.68535,102.6348,103.6913,98.78621,99.98223,101.1109,99.02081,100.2409,99.27134,100.304,97.22131,102.5181,100.5352,98.35781,100.3541,100.8778,98.95271,98.88969,101.3175,101.0846,96.96994,101.0157,100.5139,100.8584,100.3612,99.2934,99.40829,99.06328,98.46114,100.2865,98.8321,100.7555,98.95705,98.42595,101.1173,102.131,101.817,103.0859,100.8209,98.54902,98.32743,100.3725,101.3979,101.0728,101.7359,98.84326,100.9514,97.25111,99.51837,99.97583,99.41097,101.5356,100.6178,102.2397,100.5894,101.51,103.5177,100.8887,99.54839,99.22133,98.5907,99.62573,103.7615,99.74099,99.17476,99.51105,97.35736,100.6068,95.93151,101.5452,101.6941,101.2212,100.918,100.3954,100.1464,99.44387,97.84367
2010-08,100.2704,102.1617,102.7556,100.3907,98.63058,99.06425,102.2254,98.71317,98.74589,100.3173,100.0895,100.4624,99.88365,100.3708,99.03098,99.52964,101.1317,101.1245,99.85001,98.01375,98.33297,100.7701,105.1625,103.1371,99.03559,101.1579,98.34096,100.2671,99.05231,99.68887,100.6617,100.225,100.4371,99.70497,102.7714,100.4872,98.99673,98.37264,100.0497,98.54416,97.50458,103.1994,96.72392,102.1022,99.07205,99.16537,99.84231,100.0575,100.2253,100.2624,98.31276,99.73204,97.00287,102.6391,99.96544,98.28948,100.5116,103.1149,100.0282,98.67391,102.8859,100.3682,98.3819,100.665,100.6426,100.406,99.64466,100.8971,99.13324,99.30361,98.8967,101.7003,98.78691,100.5276,98.85569,98.18935,100.993,101.0455,102.464,103.7804,100.0947,98.42702,98.78618,99.58409,100.9206,102.024,101.6856,100.3053,101.0327,98.68804,99.47627,99.52371,99.77382,101.5571,100.0569,101.3842,101.3143,100.0848,103.3547,101.9539,99.15739,99.50501,99.05828,100.2476,105.2085,99.68981,100.214,98.99212,97.41738,100.5703,97.39965,100.5839,100.2985,101.758,98.9709,100.3414,99.51892,101.5115,99.00774
2010-09,100.005,101.3518,101.3407,100.4383,101.4899,99.10085,102.1124,99.25412,99.28365,99.36744,100.1514,99.57959,99.46848,101.8914,100.0489,99.6353,103.4277,103.1485,99.62845,98.1953,99.10223,99.63499,104.6419,103.042,99.25971,101.2649,98.48983,98.80412,99.04641,99.66982,99.19828,100.0177,99.92135,98.8995,102.746,100.4352,99.14588,98.65648,99.9941,98.81843,97.68678,101.0867,98.92024,101.795,97.24517,99.65464,99.8569,99.94397,100.1773,100.0201,97.34442,99.6487,96.58763,101.4968,100.4951,98.64901,100.6447,103.9929,100.531,98.84786,102.9876,99.88627,99.46328,100.5834,101.142,100.2913,98.74751,102.3251,99.37897,98.86447,99.87546,100.4402,98.1718,100.4431,98.31774,98.60923,100.6576,100.4081,102.7478,101.7231,99.52932,98.88558,99.3685,100.3729,99.84526,102.4863,100.7297,101.1637,99.69707,100.0062,99.44895,96.93164,99.58769,99.40077,100.4329,100.6049,101.6273,97.86714,102.8438,101.5286,99.1944,102.4433,98.099,101.7974,103.7268,98.99814,101.1847,98.46574,96.40789,102.3364,98.04787,99.4444,99.49401,102.143,97.65638,100.1458,100.6568,102.5108,99.00001
2010-10,99.5931,100.6864,99.3269,97.84135,103.1342,100.5242,98.35343,101.0481,100.5836,96.95423,99.79694,96.96974,97.77939,101.6647,103.4811,99.7591,102.6866,102.2898,98.23569,101.2378,101.4617,96.74237,101.6654,101.262,101.0002,102.7817,100.5834,97.43378,100.1939,97.87463,96.49837,98.56822,99.89089,97.25185,99.83534,99.68762,100.7497,100.8027,99.47565,100.5133,100.3323,98.74359,99.55405,98.59593,94.05318,101.8021,101.1163,98.52512,98.5722,99.60725,97.84029,100.0674,100.7546,99.23597,101.939,101.3219,98.63263,105.1145,100.7259,100.6421,103.8582,97.42642,100.0602,98.66339,100.8742,98.46642,96.23154,102.5183,100.8223,100.825,100.8701,101.3135,99.83204,99.67388,99.83697,101.0483,98.43221,97.53667,100.1396,99.23953,97.55621,100.6456,98.72611,100.9682,97.9068,100.1185,98.03805,100.1454,99.24946,101.7231,100.5225,94.0875,100.392,97.431,101.553,97.85288,101.8027,95.28085,97.4851,100.3886,100.1688,103.6151,101.6862,101.8487,100.4099,98.36589,103.453,99.14924,93.27039,99.01606,97.00537,96.57763,96.89406,101.429,95.75953,99.62405,99.74056,102.1602,99.52497
2010-11,99.30405,102.4822,101.042,97.64863,104.0436,99.7006,98.85534,100.2162,100.7095,96.45916,99.73031,97.06232,99.00198,100.8225,101.5373,100.2158,102.1628,102.7075,99.86747,101.0125,100.409,98.01529,98.62815,101.2155,99.84026,101.6417,99.64272,96.86824,99.4598,98.26507,98.22727,99.96447,99.21379,97.97275,99.16442,100.1745,100.1795,100.2969,101.5947,99.64614,100.3848,100.5234,102.6375,98.51574,97.21155,100.9427,100.6158,98.67551,98.7189,99.32999,97.93683,98.34037,99.60553,99.79903,101.3268,99.89513,100.6762,105.0159,100.2646,99.85425,102.3034,100.6137,98.89336,100.2026,101.0151,97.94263,96.71721,101.8616,100.204,101.0822,99.64848,102.5376,101.4409,100.2014,99.85011,99.80713,99.32858,97.89814,99.90668,100.4499,97.53687,99.82785,97.57481,104.8239,97.98765,101.852,97.69226,100.7967,99.55002,100.9727,100.1412,100.1612,99.75496,96.59884,101.0071,98.43828,102.5137,95.39279,96.40692,100.6826,99.64624,102.7644,100.3223,102.419,99.95479,98.65716,102.8663,101.0504,93.60141,99.76181,98.12013,96.77629,97.40825,102.9398,97.64229,99.58901,99.72928,101.7516,100.0169
2010-12,99.08833,103.4401,104.9049,99.02734,105.5752,98.98859,99.21057,98.9524,100.0826,97.28504,99.64344,97.64175,100.8888,102.9102,97.53677,100.6981,105.5839,104.9294,101.17,100.0266,98.42369,99.52513,96.43381,103.2046,98.48734,98.49208,98.02698,97.42028,97.71655,99.28782,99.34099,101.0418,99.14648,98.59576,98.83578,101.1376,99.44969,98.64062,101.0878,98.36014,96.7293,100.2988,104.4768,96.23088,99.47066,99.48295,99.88179,98.54535,100.2727,99.11674,98.07659,97.27158,98.04262,100.1233,103.1784,98.45043,102.6664,103.2435,102.6039,98.50832,101.2716,102.2455,98.17308,101.9227,102.1971,97.78026,97.62307,104.0731,99.45771,99.12442,97.71778,102.5267,101.4958,101.2624,99.31099,98.05421,100.1896,98.37888,100.2347,100.5577,97.89404,98.45891,99.58796,102.2748,98.60789,101.8217,97.57402,100.533,100.1565,98.78442,99.26508,103.2956,99.27234,99.51425,102.7409,99.04987,102.3937,96.44377,99.74879,101.8669,98.87718,104.5646,99.75576,102.1405,100.8318,98.68615,98.36919,102.0316,94.45926,101.0631,98.6014,97.38274,98.35439,104.785,99.85761,99.75919,98.83814,105.0699,99.49759
2011-01,98.72304,103.5625,105.8864,97.49913,105.1329,98.96256,99.15663,99.03196,100.8058,96.31064,99.72524,97.0417,101.9812,103.7274,97.35889,101.4515,105.399,100.3558,101.572,99.83956,98.89432,99.01517,99.0297,102.3491,98.87634,102.16,97.87211,96.98976,97.78035,98.87579,99.8035,101.2244,100.5479,97.86872,98.59099,101.6585,99.62638,98.4479,102.2562,98.2947,96.66989,100.7406,103.9668,96.22938,87.85413,99.47232,99.85549,98.05313,99.1829,98.79446,97.16908,96.75679,99.46238,99.57739,102.9511,98.70666,105.0677,100.8984,102.3535,98.50726,100.537,101.6565,100.4483,101.0644,103.0717,98.20186,97.20018,102.616,99.56122,98.84473,97.88364,101.1673,103.2739,101.7639,99.86491,98.22014,101.0514,98.42602,101.7931,101.0558,97.11499,98.22732,99.73066,103.72,97.75355,101.9499,97.67292,99.24102,98.9813,102.6422,100.2355,101.5647,100.7921,102.9041,102.4535,99.77581,104.2789,97.23392,100.7658,101.114,99.51516,105.3837,100.168,99.84088,100.1016,98.16922,94.97178,103.2692,94.1064,100.0753,99.57838,96.26351,97.90469,107.4501,100.2022,99.684,101.1972,102.8334,98.34716
2011-02,98.5413,102.5192,105.0046,96.36818,105.7996,99.65651,98.41704,99.75832,102.0971,96.35132,99.61911,96.52364,102.6605,103.7756,98.38366,101.5051,104.6511,102.5386,101.9221,100.9394,100.0341,99.71628,97.42312,102.7578,99.43317,103.0219,98.56546,95.95744,98.84764,98.68438,99.10186,101.5081,101.027,97.52603,96.11567,101.5868,100.1422,99.00596,101.9352,98.77822,97.48185,101.9762,106.9619,95.19966,95.05472,100.6977,100.2205,97.29238,98.47268,98.61604,97.0269,97.4328,101.4303,100.0934,101.0137,99.65734,106.6912,100.1668,99.17401,99.18755,99.4654,100.9943,100.1291,100.1552,103.1093,96.92853,97.71294,99.60633,100.0102,99.60091,98.59637,102.0979,103.313,101.6923,100.6339,98.88119,100.8515,98.92617,101.793,100.5567,96.41905,98.73078,100.283,102.1398,97.18099,100.5836,97.49063,100.8695,99.46368,101.8466,100.3473,103.6366,102.0217,105.1437,100.6468,98.96553,103.9617,96.78331,100.4721,99.18674,99.82496,107.7222,100.3523,98.78845,98.96309,98.05584,92.49171,102.4502,94.33746,99.19611,100.8385,95.39867,97.12252,108.6523,97.72799,99.53828,100.9533,98.2767,98.85943
2011-03,98.44862,102.7912,102.8722,95.56976,105.3232,100.3634,98.11343,100.7256,102.3812,91.88483,99.30813,95.63455,102.6717,103.5899,99.17753,102.8413,106.1941,101.0909,100.6127,103.0414,100.6626,100.5521,96.75126,102.5751,99.8518,102.5892,99.50929,95.41797,99.65342,98.21441,98.07439,100.4898,101.4678,96.87953,95.66481,101.2403,100.8944,99.8203,102.2692,99.67789,98.26514,100.0374,109.2637,94.54866,94.8547,102.0172,101.1846,97.056,99.06747,98.4943,96.50757,98.27138,102.4591,100.4766,100.81,100.9652,107.6829,100.3384,100.2853,99.9353,99.81752,100.3347,99.3072,99.98126,102.9826,96.7792,97.62269,101.6384,100.8872,99.83878,98.0908,100.8489,103.0988,101.3904,102.4145,100.2766,100.5262,98.10943,101.1625,98.8678,95.55356,99.47724,100.8555,98.45238,97.22226,100.5755,96.80679,100.5705,100.0373,100.4971,100.9665,116.7514,104.5888,106.7305,100.4665,97.92237,103.7152,96.94453,98.66292,100.0399,100.5753,107.1412,101.6687,99.35334,98.17525,97.36913,91.41511,99.79799,93.42201,98.4393,102.1094,94.51909,96.04786,109.1343,95.8771,99.3625,100.2854,101.8848,97.73251
2011-04,97.98051,101.1924,99.06719,94.09476,108.7629,101.2045,97.83112,101.5714,102.4386,91.19284,98.89352,94.01787,100.9428,107.3363,99.47799,103.9538,105.978,101.6933,99.44056,108.3377,101.5505,100.5701,99.21074,101.3776,100.8767,103.5785,100.2803,94.65062,100.3064,97.57789,96.98368,99.59196,102.0227,95.82256,93.39466,101.3172,101.7039,100.62,101.5808,100.5742,99.03387,99.91175,109.9315,93.07893,93.84553,103.2127,101.5822,96.01657,97.84367,98.0567,96.21578,99.2726,105.7544,100.0453,100.9403,102.4272,106.6322,100.6932,102.5716,100.9632,96.42359,99.47818,101.4576,98.86867,104.7588,95.82541,97.81345,102.9524,101.5,100.6598,96.76541,101.0459,104.3872,101.4437,102.8289,101.6221,99.16888,96.78879,100.7426,96.95042,94.44365,100.3683,102.2316,102.5622,96.72642,101.1259,94.33172,100.452,100.293,102.4195,101.5059,116.7984,106.7088,106.0643,100.5369,96.43796,104.3382,96.68033,96.45342,99.88283,101.1546,107.0718,103.163,100.5439,95.90675,96.61015,93.11219,101.1021,94.49634,97.13609,101.9644,93.10994,94.48175,108.6555,97.64649,99.07282,100.8566,102.9647,97.32544
2011-05,98.17239,102.4461,98.76624,94.7992,109.4951,100.607,98.77916,101.284,101.9979,91.79329,98.85159,93.79365,100.6402,105.6331,99.32585,103.2654,109.2352,102.3493,99.33362,104.6966,101.1974,102.2979,99.53759,100.939,100.6289,102.9827,99.61045,94.70984,99.88767,97.6911,97.54397,99.5542,102.3161,95.86369,93.82949,101.1654,101.1237,100.1169,103.4886,99.89267,99.34585,100.0544,109.6119,93.22312,94.0845,103.292,101.2629,96.2603,97.33849,98.24884,96.29866,98.33664,104.6563,100.6819,100.228,101.5489,107.1943,99.8766,101.8839,100.2785,98.57954,99.55861,101.1035,99.35694,104.2989,96.7013,98.55371,101.7652,101.1219,101.0598,96.66703,102.5239,103.8029,101.2583,102.1992,101.4069,99.45493,97.00854,100.3651,96.83287,94.35763,99.99679,100.9103,103.4045,96.57375,100.3972,95.48072,100.0428,104.7459,103.1898,101.1601,114.6534,106.035,107.0919,99.87814,96.34483,105.16,97.08581,98.40126,99.07405,101.0155,106.77,101.9631,99.5741,95.40648,96.74779,92.24438,101.6757,94.63344,97.53943,102.6262,93.28736,94.53472,111.6869,100.3706,99.15219,100.729,101.2205,96.78733
2011-06,98.0477,102.8987,97.6059,94.67608,108.6893,100.6074,100.2998,101.571,101.4515,90.62403,99.02434,93.63232,100.1728,107.0974,100.3768,101.5136,112.8612,101.6766,99.78917,103.1194,101.4145,104.1686,100.7341,100.7012,101.2809,103.4408,99.5976,94.67432,99.98457,97.93422,97.78494,99.85534,101.2426,95.32646,93.90829,101.2919,100.8562,100.4911,104.4205,99.90414,99.54841,98.78537,106.911,94.20308,92.63249,103.6144,101.3402,96.87564,97.44223,98.11466,96.03625,98.52619,104.8502,100.7879,101.8409,101.5713,102.8482,99.45367,103.5044,100.2853,98.90971,99.21723,101.1324,99.35437,104.8372,96.68991,98.91811,102.8859,101.0143,102.0108,96.37993,103.1208,102.1828,101.4283,101.3606,101.2631,98.16883,97.22576,99.7836,97.6553,94.54143,100.082,101.084,105.8012,96.22658,100.2624,95.57212,99.59954,108.4835,102.1835,100.9865,114.6143,103.8974,106.7654,101.3034,96.24412,104.9148,100.9314,99.37399,99.78231,100.9708,104.855,102.7065,98.30669,95.78074,97.16666,89.18722,101.5138,93.19378,98.4843,103.7304,93.13624,94.95991,113.7087,101.2164,99.10974,100.4602,102.1995,95.07741
2011-07,98.00202,103.1984,96.5918,95.15296,109.9599,100.324,100.6022,101.1036,101.6925,90.7601,98.99164,93.67084,99.71022,108.4204,99.89275,103.534,114.9048,102.8532,99.99935,101.8534,100.9205,105.3585,101.3463,100.5527,100.4799,103.2961,98.82708,94.25391,99.67394,98.1824,98.71361,100.1143,100.4435,94.79559,95.10947,101.9312,100.483,99.94833,105.0337,99.20494,98.9634,98.69863,104.9547,94.3457,91.23834,103.5235,100.6908,96.59365,96.92124,98.06064,95.09224,97.31879,103.9162,100.9592,104.1669,100.83,108.6748,99.68276,103.037,99.87572,99.69557,99.27793,103.2155,99.27801,105.9993,97.24051,98.89299,102.8882,100.5212,101.8624,96.72022,104.0391,103.3651,102.1491,100.4053,100.0871,100.1036,98.10879,100.3311,99.85732,94.27329,99.69746,100.9842,109.2162,95.36951,100.8624,96.47858,100.2423,109.9887,101.1634,100.749,119.4485,102.4321,107.3015,103.3246,96.15752,107.2597,102.5044,100.6404,100.8575,100.633,104.3351,101.0679,99.08424,96.25814,97.32652,86.11953,100.3632,91.74664,97.14131,103.8701,92.63464,94.91378,115.9815,101.6059,99.28826,102.168,102.8668,95.37165
2011-08,98.51909,104.2978,95.91104,95.33387,106.5175,100.5916,102.3594,101.3154,101.8008,91.47702,98.96238,93.79102,100.2155,106.1731,99.01061,100.7941,120.4499,101.6352,100.8359,102.4323,101.276,107.1294,100.0952,100.4648,100.7455,103.3284,99.11385,93.5759,99.7947,98.52618,99.64535,100.7887,97.02206,95.23346,95.91609,101.0214,100.6831,100.6148,104.5863,99.51271,100.0021,100.1506,107.7185,94.61094,90.91465,103.961,100.4545,96.34006,96.55932,98.50712,92.30403,97.29675,102.1155,101.1896,102.8244,100.5248,110.1011,100.4648,99.39599,100.197,102.4887,99.81391,101.5608,99.54245,104.0975,96.53229,97.09104,100.556,101.0329,102.0828,98.06153,105.7243,98.36971,101.2814,100.541,100.4371,100.7293,92.10948,100.1118,100.1987,94.67695,100.1352,100.2322,108.0182,95.43629,101.0033,96.79384,100.2277,111.4485,97.7818,100.7597,117.4947,102.1445,103.2855,102.1171,95.84456,108.015,103.8724,101.3449,99.0096,101.2204,103.9123,101.4255,99.31262,97.521,97.71618,81.60235,99.10942,86.3627,97.04022,102.7223,93.16117,95.71435,117.8647,101.0562,99.33824,101.8602,98.13699,94.5073
2011-09,99.18466,109.6589,97.21229,97.94239,105.415,100.3137,104.5305,100.7649,101.0968,92.93675,99.30385,95.68889,103.0975,99.47966,95.35624,100.1127,110.6442,99.93131,103.9633,101.1258,99.88945,110.2668,99.32817,101.1492,99.56069,101.0532,98.65982,95.09993,99.03803,99.82494,100.0902,103.1582,94.39668,97.76559,99.40671,100.6761,100.0962,99.91597,104.3754,98.85132,97.60375,99.88903,109.6113,96.63918,92.36579,102.4558,100.9977,97.14969,98.57306,99.09595,93.65757,96.67954,96.8495,100.7726,100.6881,99.60735,112.5151,101.8389,97.60054,99.75741,104.3749,100.5067,98.63551,101.5939,100.9003,97.17816,99.69793,97.23963,100.5567,101.8182,97.52648,107.8777,93.45425,101.0167,100.0527,98.71783,102.7712,93.90167,98.70465,101.4213,96.49755,99.43832,100.7047,106.8674,97.47272,102.8413,98.84648,100.2372,114.7521,92.16482,100.6092,113.1414,100.6284,99.10668,100.3802,98.02891,105.9132,106.9807,104.7353,98.20916,101.3154,103.9724,99.87034,98.59578,100.3853,98.35161,82.58636,97.93754,90.05236,100.4306,101.7467,95.63122,97.99318,121.6619,103.1958,99.67288,102.0506,94.53607,98.1209
2011-10,99.47234,111.4654,96.74428,98.76356,104.9232,100.561,105.0764,101.0231,101.802,94.7626,99.16519,96.12577,104.4612,98.61559,95.39952,98.66983,107.8719,96.18785,105.2257,101.1467,99.73358,111.7314,96.53968,101.1481,100.4628,100.0699,98.91831,94.99933,99.08723,100.0039,100.5129,103.9644,94.2241,98.75579,99.82948,100.579,100.2247,100.2789,104.2639,99.07287,97.30414,100.0856,109.9294,96.09265,90.49192,102.4728,100.9316,97.27589,99.26314,99.35678,96.92757,97.10722,93.12869,99.47054,98.26957,99.86762,114.5346,103.4849,98.62809,100.3815,105.2,100.5677,95.76961,101.9791,100.2403,98.08365,101.0613,94.45634,100.8172,109.2188,97.17953,108.5139,91.41831,100.9438,99.8519,98.96288,103.7186,94.6265,97.48384,100.2037,97.25686,99.588,100.2944,104.3289,97.98338,105.2559,100.2234,100.4443,117.363,92.33599,101.2768,111.845,100.2937,98.12484,98.24217,98.6937,104.8092,109.6868,105.5532,96.09813,101.6738,104.0693,99.00445,97.79682,100.5269,99.06017,84.07888,96.83822,92.35055,101.6311,101.1181,96.34842,98.55321,124.8133,103.7829,99.83462,104.5349,90.28374,98.8506
2011-11,99.48229,112.5591,96.30091,98.73442,104.8927,100.2902,104.3603,100.9079,101.7474,94.8197,99.26313,96.29161,104.8458,98.3813,98.66539,98.47728,107.1885,96.74503,105.6754,100.557,99.2017,113.2783,96.12103,102.9307,100.4826,97.62501,98.56006,95.1292,98.68238,99.87552,99.85788,104.3067,95.5614,99.29079,101.0201,100.786,99.85475,99.85835,104.7229,98.81398,97.51383,101.2929,110.4942,96.52802,93.01886,102.0133,100.5317,97.17929,99.07185,99.35189,97.44672,96.46739,89.7476,98.78307,95.82403,99.2613,114.2367,102.9963,97.42612,99.89648,103.5625,100.703,97.84728,102.3107,100.3669,98.117,104.6616,93.70574,100.686,106.1053,97.0174,110.5954,90.72004,101.1919,100.1921,97.8832,103.8938,97.00809,97.4674,101.3234,97.5117,99.03842,99.33341,102.8576,98.98587,106.0172,101.8132,101.4192,120.5576,90.89141,100.9293,105.4812,99.63872,100.4442,96.12674,99.25578,104.7836,110.1155,106.8827,96.21662,101.7191,103.7002,98.80437,98.31074,101.912,98.19235,86.85079,97.35865,100.0205,102.2028,101.6977,97.11612,98.7847,127.8304,104.0235,99.90906,106.1186,89.02631,97.92803
2011-12,99.49266,115.3893,99.65043,100.4529,105.7488,99.6384,100.3347,99.98177,100.8089,94.84025,99.54915,97.23672,106.1001,96.67322,98.81833,98.40048,105.8512,96.34978,107.4549,99.10308,97.89629,115.7735,96.41202,104.6283,99.83157,96.73079,97.27041,95.68119,97.49664,100.336,101.4096,105.7439,94.95365,100.167,101.5578,101.032,99.10489,98.62267,104.9492,97.99435,96.17171,102.0549,112.2798,97.86433,93.48637,100.8828,99.67956,97.75901,99.58849,99.35694,98.31165,95.09968,90.30414,99.34376,92.63964,97.81394,115.3398,101.1739,97.29682,99.15074,103.7711,101.8077,97.49109,103.2803,100.2818,98.84339,107.765,95.0293,100.063,101.7534,96.00149,112.0435,91.27776,101.462,99.46972,99.0872,104.7595,98.78365,97.93031,100.9397,97.95503,98.15204,98.3966,102.9291,99.36552,103.1834,103.0872,100.8678,122.5212,89.35903,100.1796,105.9171,99.61269,99.93535,93.28357,100.1972,104.8995,110.8929,110.6699,96.4319,101.0371,104.0566,97.69181,97.57429,103.4332,98.8476,85.90084,97.87844,106.0142,103.741,102.8621,97.80045,99.93274,130.8086,105.1285,99.99658,107.772,89.66006,96.89323
2012-01,99.06639,115.1234,102.1679,101.5895,108.2104,98.43122,104.5644,98.91068,100.2236,94.07111,99.16642,97.4684,105.242,99.64466,97.17084,99.26579,105.8344,99.05748,108.9564,97.43064,96.13042,116.7033,100.9619,103.1637,98.42114,97.49232,95.89524,96.44263,96.94505,99.40175,102.308,106.8907,96.51852,99.39483,101.5998,102.5627,97.83872,97.53083,104.219,96.66179,94.66891,101.6415,111.9737,93.76828,91.93258,99.68813,98.75032,97.76385,99.32436,98.98149,98.36613,92.57174,90.82847,99.29099,95.513,96.17708,114.3706,100.2109,96.54518,97.77812,104.4496,101.9131,97.67597,104.4184,102.5023,99.19877,108.7079,96.43342,99.04608,100.2504,95.56259,112.7616,94.04865,103.048,99.43652,97.00842,104.4814,98.84451,99.00296,104.4593,98.12715,96.80522,97.92226,106.6235,98.6325,103.562,102.0235,100.8276,123.5665,91.39381,100.3653,100.032,98.98772,101.5233,95.81166,99.85166,106.5495,108.1921,112.6327,98.55753,100.5431,104.1076,96.11915,96.06497,105.0395,98.03672,88.54961,98.19802,107.6335,103.7683,104.7168,97.14814,100.0585,131.6693,105.5925,100.2109,105.3958,92.10598,96.472
2012-02,98.31241,113.4588,99.38197,99.64921,110.2311,98.56633,100.9461,99.31353,100.578,94.38446,98.85484,96.17838,103.6281,102.5522,98.94849,100.2988,106.6875,101.8162,107.2938,97.9933,96.91813,113.9914,103.361,101.9718,98.83034,99.5097,96.29582,95.35781,97.84676,98.36593,104.0919,105.7344,99.41058,98.42135,100.2609,103.1365,98.07967,97.80326,106.0403,96.92749,95.23557,101.6658,110.7,89.76152,90.45101,100.5204,98.62309,97.09767,98.14797,98.31686,97.4477,92.85951,96.41241,98.70117,98.16606,97.11037,105.7705,98.59968,96.41735,98.25074,101.1225,100.3622,98.71279,103.4687,104.6222,98.41508,108.777,98.7399,99.37798,99.95224,95.42964,109.4893,97.97747,103.5318,99.93055,96.03014,101.4908,96.44321,100.9072,104.5831,97.15021,97.14329,100.5742,109.432,97.69198,101.8459,100.9377,102.1582,123.6306,95.81973,100.5121,110.5352,98.74032,105.0749,98.12067,98.66404,107.0999,107.4586,111.8367,99.76059,100.3173,104.8858,97.6604,98.17735,105.4458,96.44905,90.99727,97.58436,111.6491,100.9438,104.5201,95.45149,98.47223,130.9498,106.4658,99.89164,104.4414,95.32765,93.20021
